Año,ID,vivio_otra_provincia,mudanza_futura,fecha,edad_agrupada,pais_nacimiento_var,genero_agrup,idioma,idioma_var,descendencia,region,periodo_residencia,migracion_reciente,motivo_estudios_nuevas_experiencias,motivo_mejor_trabajo,motivo_violencias_persecuciones,motivo_necesidades_basicas,motivo_familiar,motivo_otro,hijos,asistencia_educacion,hijos_educacion_problema_ninguno,hijos_educacion_problema_inscripcion,hijos_educacion_problema_documentacion,hijos_educacion_problema_otros,hijos_educacion_problema_cupo,salud_cobertura,salud_problemas,salud_acceso_publica,salud_acceso_obrasocial,salud_acceso_tradicional,salud_acceso_otro,salud_acceso_nunca_necesito,salud_acceso_no_pudo,salud_dificultad_acceso,salud_dificultad_ninguna,salud_dificultad_maltrato,salud_dificultad_economicas,salud_dificultad_administrativas,salud_dificultad_acceso_servicio,salud_dificultad_otras,salud_dificultad_comunicacion,dni_tenencia,solicitud_asilo_refugio,dni_tuvo_dificultad,dni_dificultad_tipo_turnos,dni_dificultad_tipo_economica,dni_dificultad_tipo_doc_origen,dni_dificultad_tipo_informacion,dni_dificultad_tipo_internet,dni_dificultad_tipo_otro,hogar_personas,hogar_discapacidad,hogar_convivencia,vivienda_tenencia,vivienda_dificultad_ninguna,vivienda_dificultad_alquilar,vivienda_dificultad_economicas,vivienda_dificultad_programas,vivienda_dificultad_otras,vivienda_dificultad_conflictos,nivel_educativo_agrup,estudiando_actualmente,estudio_primario,estudio_secundario,estudio_superior,estudio_capacitaciones,inscripcion_estudio_ninguno,inscripcion_estudio_dni,inscripcion_estudio_discriminacion,inscripcion_estudio_inscripcion,inscripcion_estudio_otros,situacion_ocupacional_agrup,circuitos_laborales,trabajo_en_area_experiencia,dificultad_trabajo_experiencia,trabajo_dificultad_titulos,trabajo_dificultad_discriminacion,trabajo_dificultad_documentacion,trabajo_dificultad_experiencia,trabajo_dificultad_hogar,envia_dinero_exterior,recibe_ayuda_economica,dificultad_gestion_subsidios,discriminacion_experimentada,discriminacion_lugar_estado,discriminacion_lugar_atencion_medica,discriminacion_lugar_educacion,discriminacion_lugar_trabajo,discriminacion_lugar_transporte,discriminacion_lugar_calle,discriminacion_lugar_grupos_sociales,discriminacion_lugar_medios,discriminacion_lugar_otros,discriminacion_lugar_fuerzas_seguridad,violencia_fuerza_seguridad,violencia_genero,participacion_organizacion,participacion_tipo_migrantes,participacion_tipo_social_barrial,participacion_tipo_partido,participacion_tipo_religiosa,participacion_tipo_cooperativa,participacion_tipo_otra,participacion_tipo_movimiento_social,voto_elecciones_locales,motivo_no_voto_requisitos,motivo_no_voto_desinformacion,motivo_no_voto_desinteres,motivo_no_voto_obstaculos,voto_elecciones_pais_origen,motivo_no_voto_extranjero,situacion_vida_argentina,peso_muestral_total,peso_muestral_nacionalidad
2023,3848,Si,No,2023-06-27T17:46:29Z,30-44,Venezuela,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,1,1,1,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Alguna vez,,True,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,3.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,False,False,True,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,Sí,No,,,,,,Sí,No,"Sí, me faltan otros papeles","Sí, alguna vez",False,False,False,False,False,True,False,False,False,False,No,No,No,,,,,,,,Sí,,,,,Sí,,Empeorada,0.818773501,2.128564916
2023,3849,No,No sé,2023-06-27T17:48:26Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,0,0,1,0,0,"Sí, nacidos en otro país",Sí,True,False,False,False,False,Obra social (incluye PAMI),No,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,False,False,True,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo asalariado clásico,Sí,Sí,False,False,False,False,False,Sí,No,"Sí, me faltan otros papeles","Sí, alguna vez",False,False,False,False,False,True,False,False,False,False,No,No,No,,,,,,,,No,False,True,False,False,No,No creo en la validez de las elecciones,Empeorada,0.271533993,0.705906738
2023,3850,Si,No,2023-06-27T17:49:00Z,45-64,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,0,0,1,0,"Sí, nacidos en otro país",No,,,,,,Ninguna,Sí,True,False,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,3.0,No,No tengo cónyuge o pareja,Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,No,No,,,,,,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,False,False,False,No,No me interesa votar,Empeorada,0.169086866,0.43957501
2023,3851,No,No sé,2023-06-27T17:52:52Z,30-44,Perú,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,Región Pampeana,Más de 10 años,no,0,0,0,0,1,0,"No, no tengo hijos",,,,,,,Ninguna,No,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en Argentina",Alquiler con contrato formal,False,False,True,False,False,False,Prefiero no responder,No,,,,,,,,,,Trabaja,Circuito de trabajo asalariado clásico,Sí,Sí,False,False,True,False,False,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,False,False,False,No,No estoy inscripto/a en el padrón o en el consulado,Empeorada,1.0,1.0
2023,3852,No,No sé,2023-06-27T17:54:23Z,30-44,Otro,Varón,Inglés,Otro,Ninguna de las anteriores,AMBA,Más de 10 años,no,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,Sí,True,True,False,False,False,True,Siempre,,True,False,False,True,True,False,Si,No,No,False,False,False,False,False,False,2.0,"Sí, yo","Sí, con una persona nacida en Argentina",Alquiler informal/ anticrético,False,True,True,True,False,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de economía de la información y conocimiento,No,Sí,,,,,,No,No,No he gestionado ningún programa,"Sí, alguna vez",True,True,False,False,False,False,False,True,False,False,No,No,Sí,False,True,False,False,True,False,True,No,True,False,False,False,No,No creo en la validez de las elecciones,Empeorada,1.091608706,0.844973861
2023,3853,No,No sé,2023-06-27T17:58:45Z,30-44,Venezuela,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,1,0,0,0,0,"Sí, nacidos en Argentina",No,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,3.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,False,False,True,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de economía de la información y conocimiento,No,No,,,,,,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,False,True,False,False,No,Mi país no reconoce el voto desde el exterior,Mejorada,0.818773501,2.128564916
2023,3854,No,No,2023-06-27T18:14:27Z,45-64,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Más de 10 años,no,0,0,0,0,1,0,"Sí, nacidos en otro país",No,,,,,,Ninguna,Sí,True,False,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,3.0,"Sí, otra persona de mi hogar","Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Desempleado,Circuito de trabajo autónomo,Prefiero no responder,,,,,,,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,False,False,False,Sí,,Se mantuvo igual,0.215383901,0.559933382
2023,3855,No,No sé,2023-06-27T18:45:58Z,18-29,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,0,0,1,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,No tengo cónyuge o pareja,Alquiler informal/ anticrético,False,True,True,True,False,True,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,No,Sí,False,True,True,False,False,Sí,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,True,True,True,False,False,False,False,No,No,No,,,,,,,,No,False,False,True,False,No,No me interesa votar,Empeorada,0.80250503,2.086271784
2023,3856,No,No sé,2023-06-27T18:51:11Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Descendencia Indígena,AMBA,Hasta 5 años,si,0,1,0,1,1,0,"No, no tengo hijos",,,,,,,Obra social (incluye PAMI),No,False,True,True,False,False,False,Nunca me atendí,,,,,,,,Si,No,No,False,False,False,False,False,False,4.0,Prefiero no responder,No tengo cónyuge o pareja,Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de economía de la información y conocimiento,Sí,Sí,False,False,True,False,True,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,Sí,No,,,,,,,,No,True,False,False,False,No,"No sé dónde, cómo, qué o a quienes se vota en las elecciones",Se mantuvo igual,0.34588169,0.899188394
2023,3857,Si,No,2023-06-27T18:51:27Z,45-64,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,1,0,1,0,"Sí, nacidos en otro país",No,,,,,,Ninguna,No,False,False,False,False,True,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,No tengo cónyuge o pareja,Alquiler informal/ anticrético,True,False,False,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de economía de los cuidados,No,Sí,False,True,False,False,False,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,False,False,False,No,Mi país no reconoce el voto desde el exterior,Empeorada,0.169086866,0.43957501
2023,3858,No,No sé,2023-06-27T18:52:36Z,45-64,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,0,1,0,0,"Sí, nacidos en otro país",No,,,,,,Ninguna,No,True,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo asalariado clásico,Sí,No,,,,,,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,False,True,False,No,,Empeorada,0.169086866,0.43957501
2023,3859,No,No sé,2023-06-27T18:53:50Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,0,1,0,0,"Sí, algunos nacidos en Argentina y otros/as en otro país",Sí,True,False,False,False,False,Ninguna,Sí,True,False,False,False,False,False,Alguna vez,,True,False,False,False,False,False,Si,No,Si,True,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler informal/ anticrético,False,True,True,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Desempleado,Circuito de economía de los cuidados,No,Sí,True,False,False,False,True,No,Sí,"Sí, porque me piden más años de residencia en el país","Sí, alguna vez",False,False,False,False,False,True,False,False,False,False,No,No,No,,,,,,,,No,True,False,False,False,No,No creo en la validez de las elecciones,Empeorada,0.34588169,0.899188394
2023,3860,No,No sé,2023-06-27T18:56:47Z,18-29,Venezuela,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,Región Pampeana,Hasta 5 años,no,0,0,1,1,1,0,"No, no tengo hijos",,,,,,,Obra social (incluye PAMI),Sí,True,True,True,False,False,False,Nunca,,,,,,,,Si,Prefiero no responder,No,False,False,False,False,False,False,4.0,"Sí, otra persona de mi hogar",No tengo cónyuge o pareja,Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo asalariado clásico,No,Sí,False,True,True,True,False,Sí,No,No he gestionado ningún programa,"Sí, alguna vez",True,False,False,False,False,False,True,False,False,True,No,No,No,,,,,,,,No,True,True,False,False,No,No creo en la validez de las elecciones,Mejorada,1.491353525,3.877070749
2023,3861,No,No,2023-06-27T18:59:23Z,30-44,Uruguay,Varón,Español / Castellano,Español / Castellano,Afrodescendiente,AMBA,Más de 10 años,no,0,1,0,0,0,0,"Sí, nacidos en Argentina",Sí,True,False,False,False,False,Ninguna,No,False,False,False,False,True,False,Nunca,,,,,,,,No,No,No,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en Argentina",Alquiler con contrato formal,True,False,False,False,False,False,Hasta secundario incompleto,No,,,,,,,,,,Trabaja,Circuito de producción y comercialización de alimentos,Sí,No,,,,,,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,False,True,False,False,No,No sabía que tenía ese derecho,Empeorada,3.016734284,1.810881866
2023,3862,Si,No,2023-06-27T19:02:01Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,True,False,False,False,False,False,Nunca,,,,,,,,No,No,Si,False,True,False,False,False,False,5.0,"Sí, yo","Sí, con una persona nacida en Argentina",Propia (de usted o un miembro de su hogar),False,False,False,True,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,Sí,No,,,,,,No,No,"Sí, porque me piden el DNI y no lo tengo",No,,,,,,,,,,,No,No,No,,,,,,,,No,False,True,False,False,No,No sabía que tenía ese derecho,Se mantuvo igual,0.271533993,0.705906738
2023,3863,No,No,2023-06-27T19:04:43Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,0,1,0,0,0,"Sí, nacidos en otro país",Sí,True,False,False,False,False,Prepaga o seguro privado,Sí,True,True,False,False,False,False,Alguna vez,,False,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,True,False,False,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,No,Sí,False,True,False,False,False,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,False,True,False,False,No,No creo en la validez de las elecciones,Empeorada,0.271533993,0.705906738
2023,3864,No,No sé,2023-06-27T19:09:26Z,30-44,Otro,Varón,Inglés,Otro,Ninguna de las anteriores,AMBA,Hasta 5 años,si,1,0,1,0,0,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,False,True,False,False,False,False,Nunca,,,,,,,,No,No,Si,False,False,False,False,False,True,1.0,No,No tengo cónyuge o pareja,Alquiler informal/ anticrético,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de economía de la información y conocimiento,Aún no busqué trabajo en Argentina,,,,,,,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,Sí,False,False,False,True,False,False,False,No,True,False,False,False,Sí,,Mejorada,1.091608706,0.844973861
2023,3865,No,No,2023-06-27T19:16:34Z,30-44,Venezuela,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,1,0,0,0,0,0,"Sí, nacidos en Argentina",Sí,True,False,False,False,False,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,No tengo cónyuge o pareja,Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,Sí,False,False,True,False,True,False,False,False,False,Trabaja,Circuito de trabajo asalariado clásico,No,No,,,,,,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,Sí,True,False,False,False,False,False,False,No,True,False,True,False,No,No creo en la validez de las elecciones,Empeorada,0.818773501,2.128564916
2023,3866,No,No,2023-06-27T19:22:37Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,1,0,1,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,,Sí,No,,,,,,Sí,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,True,False,True,False,False,False,False,No,No,No,,,,,,,,Sí,,,,,Sí,,Mejorada,0.34588169,0.899188394
2023,3867,No,No,2023-06-27T19:26:12Z,45-64,Bolivia,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,Cuyo,Más de 10 años,no,0,1,0,0,0,0,"Sí, nacidos en Argentina",Sí,True,False,False,False,False,Programa o plan estatal de salud,Sí,True,False,False,False,False,False,Nunca,,,,,,,,Si,No,Prefiero no responder,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en Argentina",Propia (de usted o un miembro de su hogar),True,False,False,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de trabajo asalariado clásico,No,Sí,False,False,False,False,False,No,Sí,No he gestionado ningún programa,No,,,,,,,,,,,No,No,Prefiero no responder,,,,,,,,Sí,,,,,Sí,,Empeorada,0.204492172,0.15897707
2023,3868,Si,No,2023-06-27T19:37:15Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,0,1,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca me atendí,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en Argentina",Propia (de usted o un miembro de su hogar),True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo asalariado clásico,Sí,No,,,,,,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,Sí,,,,,No,Mi país no reconoce el voto desde el exterior,Se mantuvo igual,0.271533993,0.705906738
2023,3869,No,No sé,2023-06-27T19:38:18Z,65+,Otro,Varón,Francés,Francés,Ninguna de las anteriores,Región Pampeana,Más de 10 años,no,0,0,0,0,0,1,"Sí, nacidos en otro país",,,,,,,Obra social (incluye PAMI),Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en Argentina",Propia (de usted o un miembro de su hogar),True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Jubilado-retirado,Circuito de trabajo autónomo,Sí,No,,,,,,No,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,No,True,False,False,False,Sí,,Se mantuvo igual,3.275798218,2.535674049
2023,3870,Si,"Sí, a mí país de origen",2023-06-27T19:38:58Z,30-44,Perú,Mujer,Español / Castellano,Español / Castellano,Descendencia Indígena,AMBA,Más de 10 años,no,0,0,0,0,1,0,"Sí, nacidos en Argentina",Sí,True,False,False,False,False,Programa o plan estatal de salud,Sí,True,False,True,False,False,False,Alguna vez,,False,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Me lo prestan indefinidamente,False,False,True,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de trabajo asalariado clásico,No,No,,,,,,No,Sí,No he gestionado ningún programa,"Sí, alguna vez",False,True,False,False,False,False,False,False,False,False,No,No,Sí,False,False,False,False,False,False,True,No,True,False,False,False,Sí,,Empeorada,0.713796152,0.746672896
2023,3871,Si,No,2023-06-27T19:46:02Z,30-44,Venezuela,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,0,0,1,0,0,"No, no tengo hijos",,,,,,,Programa o plan estatal de salud,Sí,True,False,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Propia (de usted o un miembro de su hogar),True,False,False,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,No,No,,,,,,Sí,No,No he gestionado ningún programa,No,,,,,,,,,,,No,No,No,,,,,,,,Sí,,,,,No,Mi país no reconoce el voto desde el exterior,Mejorada,0.642777126,1.671027258
2023,3872,No,No,2023-06-27T19:48:54Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,0,1,0,0,0,"No, no tengo hijos",,,,,,,Obra social (incluye PAMI),Sí,True,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,False,True,True,True,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,No,Sí,False,False,False,False,False,Sí,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,True,True,True,False,True,False,False,No,Sí,Prefiero no responder,,,,,,,,Sí,,,,,No,Mi país no reconoce el voto desde el exterior,Se mantuvo igual,0.271533993,0.705906738
2023,3873,No,No sé,2023-06-27T19:52:19Z,18-29,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,0,0,0,1,0,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,False,True,False,False,False,False,Nunca me atendí,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,"Sí, con una persona nacida en otro país (migrante o extranjero/a)",Alquiler con contrato formal,False,True,True,False,False,False,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de trabajo asalariado clásico,Prefiero no responder,,,,,,,Sí,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,True,False,True,False,False,False,False,No,No,No,,,,,,,,No,True,True,False,False,No,Mi país no reconoce el voto desde el exterior,Se mantuvo igual,0.80250503,2.086271784
2023,3874,No,No sé,2023-06-27T19:53:34Z,30-44,Otro,Prefiero no responder,Inglés,Otro,Ninguna de las anteriores,Región Pampeana,Más de 10 años,no,0,0,1,0,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca me atendí,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,No,Prefiero no responder,Propia (de usted o un miembro de su hogar),False,False,False,False,False,True,Prefiero no responder,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,Prefiero no responder,,,,,,,,No sé,Prefiero no responder,Prefiero no responder,,,,,,,,,,,Prefiero no responder,Prefiero no responder,Sí,False,False,True,False,False,False,False,Sí,,,,,No,No creo en la validez de las elecciones,Empeorada,1.0,1.0
2023,3875,No,No,2023-06-27T19:55:59Z,45-64,Bolivia,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Más de 10 años,no,0,1,0,0,0,0,"Sí, nacidos en Argentina",No,,,,,,Ninguna,Sí,True,False,False,False,False,False,Alguna vez,,False,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,2.0,No,Prefiero no responder,Alquiler informal/ anticrético,False,False,True,False,False,False,Hasta secundario incompleto,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,No,Sí,False,False,False,False,False,No,Sí,Prefiero no responder,"Sí, alguna vez",True,False,False,False,False,False,False,False,False,False,No,No,Sí,False,False,False,False,False,False,True,No,True,False,False,False,No,Mi país no reconoce el voto desde el exterior,Empeorada,1.490913914,1.159071878
2023,3876,No,No sé,2023-06-27T19:59:53Z,30-44,Bolivia,Varón,Español / Castellano,Español / Castellano,Ninguna de las anteriores,Cuyo,Más de 10 años,no,0,0,0,0,1,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,False,True,False,False,False,False,Alguna vez,,False,False,False,True,False,False,Si,No,No,False,False,False,False,False,False,4.0,No,"Sí, con una persona nacida en Argentina",Prefiero no responder,True,False,False,False,False,False,Hasta secundario incompleto,No,,,,,,,,,,Trabaja,,Prefiero no responder,,,,,,,No,No,No he gestionado ningún programa,Prefiero no responder,,,,,,,,,,,No,No,No,,,,,,,,Sí,,,,,Sí,,Empeorada,1.084651696,0.843233983
2023,3877,Si,No,2023-06-27T20:00:59Z,30-44,Venezuela,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Entre 5 y 9 años,no,0,1,1,1,0,0,"No, no tengo hijos",,,,,,,Ninguna,Sí,True,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,3.0,No,"Sí, con una persona nacida en Argentina",Alquiler informal/ anticrético,False,False,True,True,False,True,Secundario completo,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,Sí,Sí,False,True,False,True,True,No,No,"Sí, no sé cómo hacerlo","Sí, alguna vez",False,False,False,False,True,True,True,False,False,False,No,Sí,No,,,,,,,,No,True,True,False,False,No,No estoy inscripto/a en el padrón o en el consulado,Empeorada,0.271533993,0.705906738
2023,3878,Si,No sé,2023-06-27T20:05:02Z,30-44,Colombia,Mujer,Español / Castellano,Español / Castellano,Ninguna de las anteriores,AMBA,Hasta 5 años,no,1,0,0,0,0,0,"No, no tengo hijos",,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Alguna vez,,False,False,False,False,True,False,Si,No,No,False,False,False,False,False,False,3.0,No,"Sí, con una persona nacida en Argentina",Propia (de usted o un miembro de su hogar),False,False,True,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,Sí,Sí,True,False,False,False,False,Sí,No,No he gestionado ningún programa,"Sí, alguna vez",False,False,False,False,False,False,True,False,False,False,No,No,No,,,,,,,,No,True,True,False,False,Sí,,Mejorada,0.187900796,0.591238956
2023,3879,No,No sé,2023-06-27T20:08:52Z,65+,Venezuela,Mujer,Español / Castellano,Español / Castellano,Afrodescendiente,AMBA,Hasta 5 años,no,0,0,0,1,0,0,"Sí, nacidos en otro país",No,,,,,,Prepaga o seguro privado,Sí,False,True,False,False,False,False,Nunca,,,,,,,,Si,No,No,False,False,False,False,False,False,2.0,"Sí, alguno de mis hijos/as",No tengo cónyuge o pareja,Alquiler con contrato formal,True,False,False,False,False,False,Superior o universitario completo y más,No,,,,,,,,,,Trabaja,Circuito de trabajo autónomo,Sí,No,,,,,,No,No,,,,,,,,,,,,,Prefiero no responder,,,,,,,,,,,,,,,Prefiero no responder,,,0.441179664,1.146934473
